Div,Date,HomeTeam,AwayTeam,HTR,HTTeam,HTPoints,HTWins,HTDraws,HTLooses,HTHomeWins,HTHomeDraws,HTHomeLooses,HTAwayWins,HTAwayDraws,HTAwayLooses,HTGoals,HTGoalsAgainst,HTHomeGoals,HTAwayGoals,HTHomeGoalsAgainst,HTAwayGoalsAgainst,HTPosition,HTShoots,HTShootsAgainst,HTHomeShoots,HTAwayShoots,HTHomeShootsAgainst,HTAwayShootsAgainst,HTShootsOnTarget,HTShootsAgainstOnTarget,HTHomeShootsOnTarget,HTAwayShootsOnTarget,HTHomeShootsAgainstOnTarget,HTAwayShootsAgainstOnTarget,HTShootsHitWoodwork,HTShootsAgainstHitWoodwork,HTHomeShootsHitWoodwork,HTAwayShootsHitWoodwork,HTHomeShootsAgainstHitWoodwork,HTAwayShootsAgainstHitWoodwork,HTCorners,HTCornersAgainst,HTHomeCorners,HTAwayCorners,HTHomeCornersAgainst,HTAwayCornersAgainst,HTFouls,HTFoulsReceived,HTHomeFouls,HTAwayFouls,HTHomeFoulsReceived,HTAwayFoulsReceived,HTOffsides,HTOffsidesAgainst,HTHomeOffsides,HTAwayOffsides,HTHomeOffsidesAgainst,HTAwayOffsidesAgainst,HTYellowCards,HTYellowCardsAgainst,HTHomeYellowCards,HTAwayYellowCards,HTHomeYellowCardsAgainst,HTAwayYellowCardsAgainst,HTRedCards,HTRedCardsAgainst,HTHomeRedCards,HTAwayRedCards,HTHomeRedCardsAgainst,HTAwayRedCardsAgainst,ATTeam,ATPoints,ATWins,ATDraws,ATLooses,ATHomeWins,ATHomeDraws,ATHomeLooses,ATAwayWins,ATAwayDraws,ATAwayLooses,ATGoals,ATGoalsAgainst,ATHomeGoals,ATAwayGoals,ATHomeGoalsAgainst,ATAwayGoalsAgainst,ATPosition,ATShoots,ATShootsAgainst,ATHomeShoots,ATAwayShoots,ATHomeShootsAgainst,ATAwayShootsAgainst,ATShootsOnTarget,ATShootsAgainstOnTarget,ATHomeShootsOnTarget,ATAwayShootsOnTarget,ATHomeShootsAgainstOnTarget,ATAwayShootsAgainstOnTarget,ATShootsHitWoodwork,ATShootsAgainstHitWoodwork,ATHomeShootsHitWoodwork,ATAwayShootsHitWoodwork,ATHomeShootsAgainstHitWoodwork,ATAwayShootsAgainstHitWoodwork,ATCorners,ATCornersAgainst,ATHomeCorners,ATAwayCorners,ATHomeCornersAgainst,ATAwayCornersAgainst,ATFouls,ATFoulsReceived,ATHomeFouls,ATAwayFouls,ATHomeFoulsReceived,ATAwayFoulsReceived,ATOffsides,ATOffsidesAgainst,ATHomeOffsides,ATAwayOffsides,ATHomeOffsidesAgainst,ATAwayOffsidesAgainst,ATYellowCards,ATYellowCardsAgainst,ATHomeYellowCards,ATAwayYellowCards,ATHomeYellowCardsAgainst,ATAwayYellowCardsAgainst,ATRedCards,ATRedCardsAgainst,ATHomeRedCards,ATAwayRedCards,ATHomeRedCardsAgainst,ATAwayRedCardsAgainst
SP1,21/10/17,Barcelona,Malaga,H,Barcelona,12.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,7.0,4.0,0.0,1.0,1.0,65.0,36.0,35.0,30.0,12.0,24.0,11.0,7.0,11.0,16.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,11.0,16.0,18.0,7.0,4.0,51.0,60.0,27.0,24.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaga,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,4.0,2.0,20.0,40.0,55.0,24.0,16.0,23.0,32.0,10.0,22.0,10.0,6.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,6.0,7.0,9.0,10.0,68.0,46.0,38.0,30.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,04/11/17,Barcelona,Sevilla,H,Barcelona,15.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,13.0,4.0,1.0,1.0,1.0,76.0,49.0,46.0,30.0,25.0,24.0,21.0,11.0,21.0,16.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,23.0,18.0,14.0,4.0,55.0,69.0,31.0,24.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,3.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla,13.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,5.0,2.0,1.0,0.0,2.0,54.0,50.0,35.0,19.0,22.0,28.0,19.0,11.0,19.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,25.0,6.0,8.0,15.0,78.0,72.0,49.0,29.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
SP1,02/12/17,Barcelona,Celta,D,Barcelona,18.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,20.0,2.0,13.0,7.0,1.0,1.0,1.0,85.0,62.0,46.0,39.0,25.0,37.0,21.0,13.0,21.0,21.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,23.0,21.0,14.0,13.0,60.0,90.0,31.0,29.0,42.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0,8.0,4.0,6.0,4.0,4.0,14.0,74.0,56.0,44.0,30.0,28.0,28.0,12.0,18.0,12.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,17.0,15.0,10.0,11.0,66.0,88.0,38.0,28.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,25/08/17,Betis,Celta,D,Betis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,16/09/17,Betis,La Coruna,D,Betis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,19.0,3.0,15.0,0.0,3.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,15.0,16.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,La Coruna,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,15.0,12.0,16.0,12.0,0.0,16.0,0.0,6.0,8.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,16.0,12.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SP1,25/09/17,Betis,Levante,D,Betis,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,12.0,13.0,24.0,10.0,3.0,9.0,15.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,0.0,6.0,8.0,28.0,25.0,13.0,15.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,9.0,38.0,20.0,38.0,0.0,20.0,0.0,8.0,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,17.0,0.0,11.0,0.0,29.0,26.0,29.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SP1,15/10/17,Betis,Valencia,A,Betis,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,1.0,1.0,5.0,15.0,21.0,38.0,10.0,11.0,9.0,29.0,3.0,11.0,3.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,4.0,3.0,6.0,12.0,37.0,34.0,13.0,24.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,9.0,40.0,40.0,33.0,7.0,18.0,22.0,6.0,14.0,6.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,9.0,4.0,5.0,13.0,53.0,39.0,41.0,12.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
SP1,21/10/17,Betis,Alaves,H,Betis,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,4.0,1.0,2.0,5.0,7.0,38.0,49.0,27.0,11.0,20.0,29.0,10.0,14.0,10.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,3.0,10.0,12.0,50.0,53.0,26.0,24.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,2.0,19.0,38.0,75.0,27.0,11.0,39.0,36.0,4.0,29.0,4.0,6.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,3.0,6.0,17.0,13.0,59.0,66.0,24.0,35.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,03/11/17,Betis,Getafe,A,Betis,9.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,4.0,2.0,2.0,5.0,6.0,50.0,76.0,27.0,23.0,20.0,56.0,10.0,21.0,10.0,7.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,10.0,6.0,10.0,24.0,61.0,66.0,26.0,35.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe,5.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,5.0,1.0,3.0,3.0,2.0,16.0,57.0,44.0,28.0,29.0,13.0,31.0,7.0,21.0,7.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,10.0,12.0,9.0,12.0,91.0,63.0,35.0,56.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,9.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
SP1,25/11/17,Betis,Girona,A,Betis,12.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,8.0,2.0,2.0,5.0,4.0,64.0,84.0,41.0,23.0,28.0,56.0,16.0,22.0,16.0,7.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,16.0,6.0,13.0,24.0,70.0,71.0,35.0,35.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona,5.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,8.0,3.0,0.0,6.0,2.0,17.0,75.0,57.0,54.0,21.0,38.0,19.0,12.0,23.0,12.0,7.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,25.0,7.0,7.0,12.0,99.0,92.0,61.0,38.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,10.0,9.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
SP1,19/08/17,Celta,Sociedad,D,Celta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sociedad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,10/09/17,Celta,Alaves,H,Celta,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,18.0,16.0,13.0,16.0,0.0,13.0,0.0,5.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,4.0,0.0,12.0,11.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaves,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,6.0,16.0,0.0,6.0,0.0,16.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,18.0,14.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,21/09/17,Celta,Getafe,H,Celta,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,19.0,25.0,23.0,16.0,9.0,13.0,10.0,5.0,9.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,6.0,4.0,4.0,21.0,24.0,12.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,23.0,18.0,15.0,8.0,6.0,12.0,3.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,7.0,6.0,5.0,7.0,35.0,26.0,20.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SP1,29/09/17,Celta,Girona,D,Celta,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,3.0,2.0,12.0,45.0,28.0,36.0,9.0,18.0,10.0,8.0,12.0,8.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,14.0,6.0,8.0,4.0,38.0,41.0,29.0,9.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,11.0,39.0,23.0,28.0,11.0,16.0,7.0,10.0,9.0,10.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,4.0,3.0,6.0,44.0,49.0,26.0,18.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,5.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
SP1,22/10/17,Celta,Ath Madrid,A,Celta,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,3.0,2.0,3.0,4.0,17.0,56.0,37.0,36.0,20.0,18.0,19.0,8.0,15.0,8.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,14.0,11.0,8.0,7.0,52.0,53.0,29.0,23.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,7.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ath Madrid,8.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,3.0,1.0,7.0,0.0,3.0,5.0,47.0,43.0,17.0,30.0,9.0,34.0,4.0,14.0,4.0,13.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,8.0,5.0,4.0,14.0,47.0,56.0,9.0,38.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
SP1,05/11/17,Celta,Ath Bilbao,H,Celta,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,8.0,4.0,2.0,4.0,4.0,17.0,64.0,47.0,44.0,20.0,28.0,19.0,12.0,18.0,12.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,17.0,11.0,10.0,7.0,61.0,74.0,38.0,23.0,49.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,9.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ath Bilbao,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,11.0,52.0,61.0,31.0,21.0,35.0,26.0,13.0,26.0,13.0,9.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,19.0,9.0,10.0,11.0,77.0,71.0,47.0,30.0,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,5.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
SP1,24/11/17,Celta,Leganes,H,Celta,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0,8.0,4.0,6.0,4.0,4.0,14.0,74.0,56.0,44.0,30.0,28.0,28.0,12.0,18.0,12.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,17.0,15.0,10.0,11.0,66.0,88.0,38.0,28.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes,10.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,7.0,65.0,62.0,39.0,26.0,27.0,35.0,17.0,15.0,17.0,13.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,12.0,4.0,9.0,20.0,96.0,93.0,47.0,49.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,3.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,27/08/17,Eibar,Ath Bilbao,A,Eibar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ath Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,15/09/17,Eibar,Leganes,D,Eibar,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,13.0,10.0,0.0,13.0,0.0,10.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,0.0,3.0,15.0,16.0,0.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,16.0,6.0,16.0,0.0,6.0,0.0,9.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,14.0,18.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,24/09/17,Eibar,Celta,A,Eibar,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,27.0,20.0,14.0,13.0,10.0,10.0,5.0,8.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,4.0,7.0,3.0,3.0,29.0,27.0,14.0,15.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Celta,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,19.0,25.0,23.0,16.0,9.0,13.0,10.0,5.0,9.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,6.0,4.0,4.0,21.0,24.0,12.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,15/10/17,Eibar,La Coruna,D,Eibar,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,14.0,34.0,32.0,14.0,20.0,10.0,22.0,5.0,14.0,5.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,12.0,3.0,9.0,47.0,41.0,14.0,33.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,La Coruna,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,9.0,2.0,2.0,7.0,2.0,17.0,34.0,55.0,23.0,11.0,31.0,24.0,10.0,17.0,10.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,9.0,5.0,11.0,6.0,46.0,37.0,34.0,12.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SP1,29/10/17,Eibar,Levante,A,Eibar,6.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,13.0,44.0,37.0,24.0,20.0,15.0,22.0,9.0,16.0,9.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,12.0,12.0,4.0,9.0,62.0,61.0,29.0,33.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Levante,6.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,3.0,1.0,9.0,52.0,51.0,47.0,5.0,33.0,18.0,10.0,20.0,10.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,18.0,3.0,14.0,13.0,66.0,46.0,50.0,16.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
