0.000000000000000000e+00,-3.699260105606387294e-01,0.000000000000000000e+00,-1.578793050716760016e+00,0.000000000000000000e+00,-8.721028496007167119e-01,0.000000000000000000e+00,5.359305653964354654e-01,0.000000000000000000e+00,1.310798469568842162e+00,0.000000000000000000e+00,-1.160055368264211406e+00,0.000000000000000000e+00,-4.354279038434963334e-01,0.000000000000000000e+00,9.649459618300412211e-01,0.000000000000000000e+00,-8.483020478896469152e-01,0.000000000000000000e+00,-1.070663329316072776e+00,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,-5.466893525188357694e-01,0.000000000000000000e+00,-3.256706653235081350e-01,0.000000000000000000e+00,-2.587639591348164791e-01,0.000000000000000000e+00,-4.976829558037891288e-01,0.000000000000000000e+00,-3.095469273864665527e-01,0.000000000000000000e+00,-2.522387045924368576e-01,0.000000000000000000e+00,-5.399964212638401762e-01,0.000000000000000000e+00,-3.219457499221825003e-01,0.000000000000000000e+00,-2.477839231798959485e-01,0.000000000000000000e+00,-5.607417486084957936e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,-3.312325759650666113e-01,0.000000000000000000e+00,-5.753943841197783904e-01,0.000000000000000000e+00,-2.416103600915638638e-01,0.000000000000000000e+00,2.211093820061658999e+00,0.000000000000000000e+00,-7.956197128086344161e-01,0.000000000000000000e+00,1.255599244246464075e+00,0.000000000000000000e+00,6.528612387109420379e-01,0.000000000000000000e+00,-6.368950350277865491e-01,0.000000000000000000e+00,9.626471136765206438e-02,0.000000000000000000e+00,9.079824290870809611e-02
0.000000000000000000e+00,-3.699260105606387294e-01,0.000000000000000000e+00,2.975636362095212539e-01,0.000000000000000000e+00,-8.721028496007167119e-01,0.000000000000000000e+00,5.359305653964354654e-01,0.000000000000000000e+00,1.310798469568842162e+00,0.000000000000000000e+00,-1.409828055211051145e+00,0.000000000000000000e+00,-1.852884697206361175e-02,0.000000000000000000e+00,-1.658500871895381146e-01,0.000000000000000000e+00,-8.483020478896469152e-01,0.000000000000000000e+00,1.889405875263656387e-01,0.000000000000000000e+00,3.443420226626842773e+00,0.000000000000000000e+00,-2.919544743065905501e-01,0.000000000000000000e+00,-4.413085922532124505e-01,0.000000000000000000e+00,-1.783913876199991755e-01,0.000000000000000000e+00,-3.936377385625788317e-01,0.000000000000000000e+00,-4.173473535367901444e-01,0.000000000000000000e+00,-2.360819497269408263e-01,0.000000000000000000e+00,-2.851088688903210544e-01,0.000000000000000000e+00,-4.127540659965099334e-01,0.000000000000000000e+00,-2.100503308174752060e-01,0.000000000000000000e+00,-2.582285918588203000e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,-4.314373888620614550e-01,0.000000000000000000e+00,-2.695575753919973727e-01,0.000000000000000000e+00,-1.944765653506279057e-01,0.000000000000000000e+00,-6.927027841304710387e-01,0.000000000000000000e+00,9.421064732443278078e-02,0.000000000000000000e+00,4.700104122847710564e-02,0.000000000000000000e+00,4.849826344709852743e-01,0.000000000000000000e+00,-1.631714552550536379e-01,0.000000000000000000e+00,9.436124357103356508e-02,0.000000000000000000e+00,8.890413560128433701e-02
0.000000000000000000e+00,-1.487077982652401931e-01,0.000000000000000000e+00,1.321030919987492780e+00,0.000000000000000000e+00,1.308154274401075012e+00,0.000000000000000000e+00,5.359305653964354654e-01,0.000000000000000000e+00,-7.710579232757898416e-02,0.000000000000000000e+00,5.883534403636672128e-01,0.000000000000000000e+00,8.152692667708018037e-01,0.000000000000000000e+00,-6.181685067973698988e-01,0.000000000000000000e+00,-6.924914676650188727e-02,0.000000000000000000e+00,-1.070663329316072776e+00,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,-5.254614460011487465e-01,0.000000000000000000e+00,-1.907597505721863318e-01,0.000000000000000000e+00,-4.355836164674144473e-01,0.000000000000000000e+00,-5.497055644243942218e-01,0.000000000000000000e+00,-2.017465012361428223e-01,0.000000000000000000e+00,-4.013779802739390057e-01,0.000000000000000000e+00,-4.896896675059088100e-01,0.000000000000000000e+00,-1.948141074181239385e-01,0.000000000000000000e+00,-4.553186811732098382e-01,0.000000000000000000e+00,-4.851134594210770312e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,-1.924874504153812338e-01,0.000000000000000000e+00,-5.021658524525632883e-01,0.000000000000000000e+00,-4.301455390553077240e-01,0.000000000000000000e+00,1.658109945002454177e-01,0.000000000000000000e+00,-4.171861113727323711e-01,0.000000000000000000e+00,1.255599244246464075e+00,0.000000000000000000e+00,7.368005408309223903e-01,0.000000000000000000e+00,-8.737568249141512977e-01,0.000000000000000000e+00,9.759713882528497919e-02,0.000000000000000000e+00,8.236946539067234452e-02
0.000000000000000000e+00,-1.487077982652401931e-01,0.000000000000000000e+00,-1.237637289457436118e+00,0.000000000000000000e+00,5.814018997338111783e-01,0.000000000000000000e+00,1.914037733558698218e+00,0.000000000000000000e+00,1.310798469568842162e+00,0.000000000000000000e+00,-4.107373074236919663e-01,0.000000000000000000e+00,-4.354279038434963334e-01,0.000000000000000000e+00,2.864683324182936142e-01,0.000000000000000000e+00,-1.627354949012792096e+00,0.000000000000000000e+00,8.187425459475847767e-01,0.000000000000000000e+00,3.443420226626842773e+00,0.000000000000000000e+00,-6.693866521910704637e-02,0.000000000000000000e+00,1.775085007232788170e+00,0.000000000000000000e+00,-6.847385881633480942e-01,0.000000000000000000e+00,2.254313040226203421e-02,0.000000000000000000e+00,1.648827481011079676e+00,0.000000000000000000e+00,-5.878020748758165936e-01,0.000000000000000000e+00,-1.610188762874235346e-01,0.000000000000000000e+00,1.839292172646812107e+00,0.000000000000000000e+00,-7.307739054188808758e-01,0.000000000000000000e+00,-1.447861580776920176e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,1.788484619932903197e+00,0.000000000000000000e+00,-1.360231941164873337e-01,0.000000000000000000e+00,-6.788169388954179428e-01,0.000000000000000000e+00,5.950678838156047146e-01,0.000000000000000000e+00,-5.194654631121652377e-01,0.000000000000000000e+00,4.700104122847710564e-02,0.000000000000000000e+00,-1.865317824888406140e+00,0.000000000000000000e+00,2.126492513646487392e+00,0.000000000000000000e+00,1.433755393339594952e-01,0.000000000000000000e+00,6.238663329735159857e-02
0.000000000000000000e+00,-1.487077982652401931e-01,0.000000000000000000e+00,-3.847478863091264856e-01,0.000000000000000000e+00,-1.453504749334527668e-01,0.000000000000000000e+00,5.359305653964354654e-01,0.000000000000000000e+00,-7.710579232757898416e-02,0.000000000000000000e+00,-4.107373074236919663e-01,0.000000000000000000e+00,8.152692667708018037e-01,0.000000000000000000e+00,-3.920092969934539928e-01,0.000000000000000000e+00,-4.587755973280744359e-01,0.000000000000000000e+00,8.187425459475847767e-01,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,-2.070428482358420141e-01,0.000000000000000000e+00,-4.914183605894176243e-01,0.000000000000000000e+00,6.465526864080669081e-03,0.000000000000000000e+00,-1.855473040801585149e-01,0.000000000000000000e+00,-4.712475666119519402e-01,0.000000000000000000e+00,-9.067115593747630820e-02,0.000000000000000000e+00,-2.314483315485275083e-01,0.000000000000000000e+00,-4.599743903551602453e-01,0.000000000000000000e+00,3.521801953825929449e-02,0.000000000000000000e+00,-2.582285918588203000e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,-4.853938265758279691e-01,0.000000000000000000e+00,-2.394046505878498488e-01,0.000000000000000000e+00,-1.244259945459937587e-02,0.000000000000000000e+00,-3.896979210843354302e-01,0.000000000000000000e+00,-1.717156671980928917e-01,0.000000000000000000e+00,4.700104122847710564e-02,0.000000000000000000e+00,1.072557749310836028e+00,0.000000000000000000e+00,-9.527107548762734357e-01,0.000000000000000000e+00,9.302881611340063639e-02,0.000000000000000000e+00,1.020681813878795141e-01
0.000000000000000000e+00,7.251041403015834330e-02,0.000000000000000000e+00,-2.141700056794645646e-01,0.000000000000000000e+00,-8.721028496007167119e-01,0.000000000000000000e+00,-8.421766027658272868e-01,0.000000000000000000e+00,-7.710579232757898416e-02,0.000000000000000000e+00,-6.605099943705317056e-01,0.000000000000000000e+00,-8.523269607149290827e-01,0.000000000000000000e+00,2.864683324182936142e-01,0.000000000000000000e+00,7.098037543566432239e-01,0.000000000000000000e+00,1.889405875263656387e-01,0.000000000000000000e+00,3.443420226626842773e+00,0.000000000000000000e+00,-2.070428482358420141e-01,0.000000000000000000e+00,-5.453827264899464566e-01,0.000000000000000000e+00,2.073969556511238987e-01,0.000000000000000000e+00,-8.150208683894824557e-02,0.000000000000000000e+00,-5.071810419953931559e-01,0.000000000000000000e+00,9.575293866440129364e-02,0.000000000000000000e+00,-1.643726598712855480e-01,0.000000000000000000e+00,-5.217240452857029309e-01,0.000000000000000000e+00,3.182199622564145236e-01,0.000000000000000000e+00,-1.826003026714013433e-01,0.000000000000000000e+00,-8.368011376120817468e-01,0.000000000000000000e+00,-5.354962330243253632e-01,0.000000000000000000e+00,-1.360231941164873337e-01,0.000000000000000000e+00,2.085986448477210042e-01,0.000000000000000000e+00,1.153101839925561450e-01,0.000000000000000000e+00,-3.558185003290724735e-01,0.000000000000000000e+00,6.513001427374706109e-01,0.000000000000000000e+00,-7.741068973286888699e-01,0.000000000000000000e+00,5.474139144040440774e-01,0.000000000000000000e+00,9.198190882526045831e-02,0.000000000000000000e+00,1.123910662133390526e-01
0.000000000000000000e+00,7.251041403015834330e-02,0.000000000000000000e+00,-8.964815281981123318e-01,0.000000000000000000e+00,-8.721028496007167119e-01,0.000000000000000000e+00,1.914037733558698218e+00,0.000000000000000000e+00,1.310798469568842162e+00,0.000000000000000000e+00,-1.909373429104730624e+00,0.000000000000000000e+00,-1.686125074457794470e+00,0.000000000000000000e+00,2.864683324182936142e-01,0.000000000000000000e+00,-1.627354949012792096e+00,0.000000000000000000e+00,-1.070663329316072776e+00,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,1.491189673179126984e+00,0.000000000000000000e+00,-6.610206534196507722e-01,0.000000000000000000e+00,1.412985528373383426e+00,0.000000000000000000e+00,1.635243997641019797e+00,0.000000000000000000e+00,-6.149814681457168586e-01,0.000000000000000000e+00,1.090014776541081920e+00,0.000000000000000000e+00,8.350548481196183870e-01,0.000000000000000000e+00,-6.234293592889497138e-01,0.000000000000000000e+00,1.450227733129035412e+00,0.000000000000000000e+00,8.761957459524631897e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,-6.549712022476654738e-01,0.000000000000000000e+00,1.130399647657704731e+00,0.000000000000000000e+00,1.331683202295539603e+00,0.000000000000000000e+00,-1.323962915476586399e+00,0.000000000000000000e+00,8.101661095004641933e-01,0.000000000000000000e+00,6.513001427374706109e-01,0.000000000000000000e+00,4.849826344709852743e-01,0.000000000000000000e+00,-5.579411050656644111e-01,0.000000000000000000e+00,8.884118696083996569e-02,0.000000000000000000e+00,1.909018141060541685e-01
0.000000000000000000e+00,7.251041403015834330e-02,0.000000000000000000e+00,9.798751587281689934e-01,0.000000000000000000e+00,1.308154274401075012e+00,0.000000000000000000e+00,-8.421766027658272868e-01,0.000000000000000000e+00,-1.465010054224000102e+00,0.000000000000000000e+00,1.337671501204186431e+00,0.000000000000000000e+00,1.649067380513667302e+00,0.000000000000000000e+00,-3.920092969934539928e-01,0.000000000000000000e+00,-6.924914676650188727e-02,0.000000000000000000e+00,-1.070663329316072776e+00,0.000000000000000000e+00,3.443420226626842773e+00,0.000000000000000000e+00,5.359338798832069539e-01,0.000000000000000000e+00,2.449639580989396936e+00,0.000000000000000000e+00,-7.088503596177933019e-01,0.000000000000000000e+00,5.947918252289178254e-01,0.000000000000000000e+00,2.367496988679904213e+00,0.000000000000000000e+00,-6.126586208227335906e-01,0.000000000000000000e+00,3.118646090371318125e-01,0.000000000000000000e+00,2.928991965538742193e+00,0.000000000000000000e+00,-7.515273812182122759e-01,0.000000000000000000e+00,4.035189385310950505e-01,0.000000000000000000e+00,-3.064342194072405268e-01,0.000000000000000000e+00,2.617101341965744954e+00,0.000000000000000000e+00,4.110370130444732650e-01,0.000000000000000000e+00,-7.064470944332079672e-01,0.000000000000000000e+00,-1.172460483953518651e+00,0.000000000000000000e+00,6.567470818913146990e-01,0.000000000000000000e+00,4.700104122847710564e-02,0.000000000000000000e+00,3.171040302310284553e-01,0.000000000000000000e+00,-2.421253852171757759e-01,0.000000000000000000e+00,1.954353835714749965e-01,0.000000000000000000e+00,5.888253477861762897e-02
0.000000000000000000e+00,2.937286263255568519e-01,0.000000000000000000e+00,1.662186681246816677e+00,0.000000000000000000e+00,-8.721028496007167119e-01,0.000000000000000000e+00,-8.421766027658272868e-01,0.000000000000000000e+00,-7.710579232757898416e-02,0.000000000000000000e+00,-4.107373074236919663e-01,0.000000000000000000e+00,-1.269226017586361888e+00,0.000000000000000000e+00,6.030912261437774979e-02,0.000000000000000000e+00,7.098037543566432239e-01,0.000000000000000000e+00,1.889405875263656387e-01,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,-5.254614460011487465e-01,0.000000000000000000e+00,1.368810423953094324e-01,0.000000000000000000e+00,-5.481052165881586946e-01,0.000000000000000000e+00,-5.236942601140915921e-01,0.000000000000000000e+00,1.216547772148281054e-01,0.000000000000000000e+00,-4.883758910881485504e-01,0.000000000000000000e+00,-5.433502048477022450e-01,0.000000000000000000e+00,5.944917758999314350e-02,0.000000000000000000e+00,-5.496526620792615558e-01,0.000000000000000000e+00,-5.418346763116411724e-01,0.000000000000000000e+00,-8.368011376120817468e-01,0.000000000000000000e+00,1.428132696630247112e-01,0.000000000000000000e+00,-5.667792627471648359e-01,0.000000000000000000e+00,-5.439167677403254908e-01,0.000000000000000000e+00,1.150576799400185646e+00,0.000000000000000000e+00,-6.933403610692016050e-01,0.000000000000000000e+00,-5.572980602805164274e-01,0.000000000000000000e+00,-5.222889909687536969e-01,0.000000000000000000e+00,3.895060544797997459e-01,0.000000000000000000e+00,1.089227722151649702e-01,0.000000000000000000e+00,6.967894643093310025e-02
0.000000000000000000e+00,2.937286263255568519e-01,0.000000000000000000e+00,-5.553257669387884343e-01,0.000000000000000000e+00,-1.453504749334527668e-01,0.000000000000000000e+00,-8.421766027658272868e-01,0.000000000000000000e+00,-7.710579232757898416e-02,0.000000000000000000e+00,5.883534403636672128e-01,0.000000000000000000e+00,8.152692667708018037e-01,0.000000000000000000e+00,2.864683324182936142e-01,0.000000000000000000e+00,1.099330204918215648e+00,0.000000000000000000e+00,1.889405875263656387e-01,0.000000000000000000e+00,-2.904089347757578543e-01,0.000000000000000000e+00,-5.042335394834617235e-01,0.000000000000000000e+00,-2.871246896802733262e-01,0.000000000000000000e+00,-3.552110449525971436e-01,0.000000000000000000e+00,-4.976829558037891288e-01,0.000000000000000000e+00,-2.915801896947458616e-01,0.000000000000000000e+00,-3.516648883801049563e-01,0.000000000000000000e+00,-5.031048018413571965e-01,0.000000000000000000e+00,-2.674607602775858628e-01,0.000000000000000000e+00,-3.798514964483684087e-01,0.000000000000000000e+00,-5.229276040147865512e-01,0.000000000000000000e+00,-8.368011376120817468e-01,0.000000000000000000e+00,-2.734221069860309772e-01,0.000000000000000000e+00,-5.280112165704039517e-01,0.000000000000000000e+00,-3.618828018442969419e-01,0.000000000000000000e+00,7.213199100848274314e-01,0.000000000000000000e+00,-5.603772038079385398e-01,0.000000000000000000e+00,6.513001427374706109e-01,0.000000000000000000e+00,-6.062282930887320509e-01,0.000000000000000000e+00,4.684599844419236603e-01,0.000000000000000000e+00,9.835852594393239279e-02,0.000000000000000000e+00,8.341122440975540231e-02
